run_id,batch_id,workload_type,workload_name,workload_complexity,cpu_cores,memory_total_gb,cpu_avg_pct,effective_cpu,memory_avg_gb,memory_pressure,disk_read_mb,disk_write_mb,io_intensity,disk_type,disk_speed_class,runtime_sec
4665,batch_7,DB,tpch_q3,4,16,16,52.12,8.34,8.06,0.504,514.07,232.7,746.77,NVMe,3,41.16
4666,batch_7,DB,tpch_q3,4,16,16,50.34,8.05,11.26,0.704,155.23,288.04,443.27,NVMe,3,38.68
4667,batch_7,DB,tpch_q3,4,16,16,51.76,8.28,9.97,0.623,606.98,562.8,1169.78,NVMe,3,41.39
4668,batch_7,DB,tpch_q3,4,16,32,55.58,8.89,15.34,0.479,248.02,147.92,395.94,SSD,2,48.58
4669,batch_7,DB,tpch_q3,4,16,32,51.29,8.21,23.66,0.739,414.62,215.82,630.44,NVMe,3,39.49
4670,batch_7,DB,tpch_q3,4,16,32,59.52,9.52,25.04,0.782,581.51,565.07,1146.58,NVMe,3,42.21
4671,batch_7,DB,tpch_q3,4,16,32,62.13,9.94,20.87,0.652,595.04,138.79,733.83,SSD,2,52.55
4672,batch_7,DB,tpch_q3,4,16,32,55.69,8.91,18.53,0.579,243.67,324.73,568.4,NVMe,3,43.94
4673,batch_7,DB,tpch_q3,4,16,32,68.51,10.96,22.67,0.708,212.46,422.88,635.34,HDD,1,60.98
4674,batch_7,DB,tpch_q3,4,16,64,71.49,11.44,40.56,0.634,671.99,143.1,815.09,HDD,1,66.37
4675,batch_7,DB,tpch_q3,4,16,64,62.55,10.01,36.46,0.57,758.03,551.23,1309.26,SSD,2,46.8
4676,batch_7,DB,tpch_q3,4,16,64,52.32,8.37,30.84,0.482,844.26,215.51,1059.77,NVMe,3,37.72
4677,batch_7,DB,tpch_q3,4,16,64,64.08,10.25,45.52,0.711,864.35,631.67,1496.02,HDD,1,64.6
4678,batch_7,DB,tpch_q3,4,16,64,63.56,10.17,39.92,0.624,742.05,353.61,1095.66,SSD,2,48.63
4679,batch_7,DB,tpch_q3,4,16,64,56.22,9.0,45.07,0.704,298.16,583.5,881.66,SSD,2,46.49
4680,batch_7,DB,tpch_q6,3,2,4,95.0,1.9,2.77,0.693,800.26,286.28,1086.54,SSD,2,131.17
4681,batch_7,DB,tpch_q6,3,2,4,95.0,1.9,2.45,0.613,683.25,255.21,938.46,HDD,1,167.23
4682,batch_7,DB,tpch_q6,3,2,4,95.0,1.9,2.78,0.695,578.52,514.85,1093.37,NVMe,3,121.36
4683,batch_7,DB,tpch_q6,3,2,4,95.0,1.9,2.65,0.662,164.07,249.19,413.26,HDD,1,163.54
4684,batch_7,DB,tpch_q6,3,2,4,95.0,1.9,2.8,0.7,690.75,403.55,1094.3,SSD,2,119.83
4685,batch_7,DB,tpch_q6,3,2,4,95.0,1.9,2.47,0.618,415.75,209.99,625.74,HDD,1,181.33
4686,batch_7,DB,tpch_q6,3,2,8,95.0,1.9,5.82,0.728,876.75,554.97,1431.72,SSD,2,131.02
4687,batch_7,DB,tpch_q6,3,2,8,95.0,1.9,5.5,0.688,842.13,205.87,1048.0,HDD,1,167.23
4688,batch_7,DB,tpch_q6,3,2,8,80.12,1.6,6.66,0.833,842.21,438.83,1281.04,NVMe,3,98.54
4689,batch_7,DB,tpch_q6,3,2,8,95.0,1.9,5.77,0.721,261.23,217.78,479.01,HDD,1,165.75
4690,batch_7,DB,tpch_q6,3,2,8,89.78,1.8,4.87,0.609,833.58,227.42,1061.0,NVMe,3,103.16
4691,batch_7,DB,tpch_q6,3,2,8,95.0,1.9,6.7,0.838,159.56,86.57,246.13,SSD,2,125.16
4692,batch_7,DB,tpch_q6,3,2,16,95.0,1.9,8.63,0.539,884.17,428.17,1312.34,HDD,1,127.86
4693,batch_7,DB,tpch_q6,3,2,16,75.15,1.5,12.33,0.771,272.69,407.87,680.56,NVMe,3,84.84
4694,batch_7,DB,tpch_q6,3,2,16,80.5,1.61,12.08,0.755,612.34,470.1,1082.44,NVMe,3,85.77
4695,batch_7,DB,tpch_q6,3,2,16,82.74,1.65,10.25,0.641,850.68,640.27,1490.95,NVMe,3,95.86
4696,batch_7,DB,tpch_q6,3,2,16,95.0,1.9,9.96,0.623,834.58,502.8,1337.38,HDD,1,133.84
4697,batch_7,DB,tpch_q6,3,2,16,88.84,1.78,8.71,0.544,393.34,104.34,497.68,SSD,2,103.1
4698,batch_7,DB,tpch_q6,3,2,32,95.0,1.9,23.4,0.731,627.12,326.42,953.54,HDD,1,133.38
4699,batch_7,DB,tpch_q6,3,2,32,87.19,1.74,25.47,0.796,633.69,251.63,885.32,SSD,2,106.25
4700,batch_7,DB,tpch_q6,3,2,32,84.37,1.69,18.56,0.58,344.86,614.85,959.71,SSD,2,93.98
4701,batch_7,DB,tpch_q6,3,2,32,79.77,1.6,16.65,0.52,336.44,308.31,644.75,NVMe,3,81.11
4702,batch_7,DB,tpch_q6,3,2,32,82.58,1.65,23.8,0.744,482.16,287.3,769.46,SSD,2,90.17
4703,batch_7,DB,tpch_q6,3,2,32,85.85,1.72,17.28,0.54,297.34,624.9,922.24,SSD,2,92.77
4704,batch_7,DB,tpch_q6,3,2,64,70.0,1.4,50.65,0.791,704.51,462.97,1167.48,NVMe,3,74.45
4705,batch_7,DB,tpch_q6,3,2,64,95.0,1.9,46.44,0.726,280.89,347.22,628.11,HDD,1,121.0
4706,batch_7,DB,tpch_q6,3,2,64,73.62,1.47,49.23,0.769,533.21,588.4,1121.61,NVMe,3,82.28
4707,batch_7,DB,tpch_q6,3,2,64,95.0,1.9,41.12,0.642,357.93,221.67,579.6,HDD,1,135.93
4708,batch_7,DB,tpch_q6,3,2,64,73.37,1.47,36.74,0.574,783.85,166.94,950.79,NVMe,3,82.13
4709,batch_7,DB,tpch_q6,3,2,64,91.07,1.82,29.35,0.459,577.54,293.36,870.9,SSD,2,103.48
4710,batch_7,DB,tpch_q6,3,4,4,71.88,2.88,2.35,0.588,393.15,121.4,514.55,NVMe,3,78.93
4711,batch_7,DB,tpch_q6,3,4,4,89.37,3.57,3.11,0.777,394.99,546.75,941.74,HDD,1,116.22
4712,batch_7,DB,tpch_q6,3,4,4,80.17,3.21,2.65,0.662,523.99,538.26,1062.25,SSD,2,93.22
4713,batch_7,DB,tpch_q6,3,4,4,80.7,3.23,2.92,0.73,355.04,166.82,521.86,SSD,2,88.72
4714,batch_7,DB,tpch_q6,3,4,4,79.95,3.2,2.43,0.608,203.4,418.43,621.83,NVMe,3,80.97
4715,batch_7,DB,tpch_q6,3,4,4,88.3,3.53,2.4,0.6,215.7,262.82,478.52,HDD,1,109.17
4716,batch_7,DB,tpch_q6,3,4,8,68.32,2.73,5.25,0.656,589.79,561.35,1151.14,NVMe,3,66.91
4717,batch_7,DB,tpch_q6,3,4,8,72.4,2.9,4.7,0.588,165.99,487.83,653.82,NVMe,3,65.32
4718,batch_7,DB,tpch_q6,3,4,8,90.93,3.64,6.58,0.823,880.58,431.39,1311.97,HDD,1,102.65
4719,batch_7,DB,tpch_q6,3,4,8,69.32,2.77,5.81,0.726,793.74,259.01,1052.75,SSD,2,76.43
4720,batch_7,DB,tpch_q6,3,4,8,80.3,3.21,6.15,0.769,280.26,373.51,653.77,SSD,2,92.75
4721,batch_7,DB,tpch_q6,3,4,8,63.03,2.52,4.49,0.561,334.52,558.74,893.26,NVMe,3,63.43
4722,batch_7,DB,tpch_q6,3,4,16,75.88,3.04,7.68,0.48,652.21,385.77,1037.98,SSD,2,74.86
4723,batch_7,DB,tpch_q6,3,4,16,76.24,3.05,11.78,0.736,328.08,154.91,482.99,SSD,2,74.64
4724,batch_7,DB,tpch_q6,3,4,16,71.14,2.85,9.05,0.566,191.05,426.05,617.1,HDD,1,76.03
4725,batch_7,DB,tpch_q6,3,4,16,64.21,2.57,12.38,0.774,650.73,319.42,970.15,NVMe,3,60.71
4726,batch_7,DB,tpch_q6,3,4,16,66.5,2.66,8.58,0.536,873.26,93.67,966.93,SSD,2,69.2
4727,batch_7,DB,tpch_q6,3,4,16,59.72,2.39,12.1,0.756,178.46,105.15,283.61,NVMe,3,58.6
4728,batch_7,DB,tpch_q6,3,4,32,65.07,2.6,15.04,0.47,312.41,164.82,477.23,SSD,2,68.22
4729,batch_7,DB,tpch_q6,3,4,32,60.95,2.44,21.53,0.673,553.46,198.06,751.52,NVMe,3,51.41
4730,batch_7,DB,tpch_q6,3,4,32,71.97,2.88,19.34,0.604,332.3,378.11,710.41,SSD,2,70.82
4731,batch_7,DB,tpch_q6,3,4,32,68.74,2.75,20.46,0.639,551.74,280.82,832.56,SSD,2,58.14
4732,batch_7,DB,tpch_q6,3,4,32,62.66,2.51,22.03,0.688,894.76,437.79,1332.55,NVMe,3,56.91
4733,batch_7,DB,tpch_q6,3,4,32,61.97,2.48,18.68,0.584,450.19,397.38,847.57,NVMe,3,52.12
4734,batch_7,DB,tpch_q6,3,4,64,72.08,2.88,41.07,0.642,267.06,358.32,625.38,HDD,1,83.48
4735,batch_7,DB,tpch_q6,3,4,64,81.64,3.27,53.98,0.843,234.19,461.2,695.39,HDD,1,88.79
4736,batch_7,DB,tpch_q6,3,4,64,65.28,2.61,37.8,0.591,362.04,345.68,707.72,SSD,2,61.4
4737,batch_7,DB,tpch_q6,3,4,64,81.77,3.27,47.03,0.735,171.58,384.08,555.66,HDD,1,88.99
4738,batch_7,DB,tpch_q6,3,4,64,83.11,3.32,42.12,0.658,598.81,438.42,1037.23,HDD,1,87.18
4739,batch_7,DB,tpch_q6,3,4,64,58.81,2.35,45.22,0.707,410.01,241.91,651.92,NVMe,3,50.19
4740,batch_7,DB,tpch_q6,3,8,4,59.84,4.79,2.42,0.605,347.58,100.13,447.71,NVMe,3,58.09
4741,batch_7,DB,tpch_q6,3,8,4,71.12,5.69,2.62,0.655,463.39,292.37,755.76,SSD,2,74.66
4742,batch_7,DB,tpch_q6,3,8,4,58.22,4.66,2.48,0.62,415.74,105.9,521.64,NVMe,3,54.42
4743,batch_7,DB,tpch_q6,3,8,4,66.47,5.32,2.38,0.595,451.63,648.24,1099.87,NVMe,3,60.78
4744,batch_7,DB,tpch_q6,3,8,4,75.89,6.07,2.8,0.7,479.17,415.49,894.66,HDD,1,90.81
4745,batch_7,DB,tpch_q6,3,8,4,73.77,5.9,1.85,0.463,412.12,555.89,968.01,HDD,1,87.22
4746,batch_7,DB,tpch_q6,3,8,8,58.75,4.7,6.07,0.759,677.63,354.8,1032.43,SSD,2,53.22
4747,batch_7,DB,tpch_q6,3,8,8,70.02,5.6,4.24,0.53,433.9,471.88,905.78,HDD,1,79.67
4748,batch_7,DB,tpch_q6,3,8,8,71.0,5.68,3.94,0.492,362.38,353.88,716.26,SSD,2,65.21
4749,batch_7,DB,tpch_q6,3,8,8,70.94,5.68,3.93,0.491,346.97,112.82,459.79,HDD,1,81.62
4750,batch_7,DB,tpch_q6,3,8,8,64.64,5.17,5.71,0.714,897.59,248.6,1146.19,SSD,2,62.86
4751,batch_7,DB,tpch_q6,3,8,8,72.36,5.79,5.98,0.748,177.36,401.24,578.6,HDD,1,74.57
4752,batch_7,DB,tpch_q6,3,8,16,57.34,4.59,11.24,0.703,327.68,370.7,698.38,NVMe,3,44.76
4753,batch_7,DB,tpch_q6,3,8,16,63.75,5.1,7.82,0.489,310.92,195.25,506.17,HDD,1,61.3
4754,batch_7,DB,tpch_q6,3,8,16,62.77,5.02,7.38,0.461,585.2,245.9,831.1,SSD,2,52.12
4755,batch_7,DB,tpch_q6,3,8,16,58.91,4.71,9.17,0.573,852.63,641.97,1494.6,SSD,2,54.67
4756,batch_7,DB,tpch_q6,3,8,16,56.08,4.49,13.55,0.847,574.8,446.98,1021.78,SSD,2,50.04
4757,batch_7,DB,tpch_q6,3,8,16,63.26,5.06,9.85,0.616,440.61,371.83,812.44,SSD,2,46.72
4758,batch_7,DB,tpch_q6,3,8,32,59.46,4.76,24.62,0.769,267.57,271.99,539.56,SSD,2,48.48
4759,batch_7,DB,tpch_q6,3,8,32,61.05,4.88,22.49,0.703,191.77,174.58,366.35,SSD,2,46.55
4760,batch_7,DB,tpch_q6,3,8,32,72.65,5.81,14.9,0.466,436.68,346.82,783.5,HDD,1,66.22
4761,batch_7,DB,tpch_q6,3,8,32,63.79,5.1,15.41,0.482,426.72,401.4,828.12,HDD,1,63.89
4762,batch_7,DB,tpch_q6,3,8,32,67.22,5.38,22.45,0.702,729.15,368.9,1098.05,HDD,1,64.1
4763,batch_7,DB,tpch_q6,3,8,32,64.03,5.12,19.68,0.615,473.52,484.49,958.01,HDD,1,61.33
4764,batch_7,DB,tpch_q6,3,8,64,63.76,5.1,42.3,0.661,370.43,236.98,607.41,HDD,1,64.97
4765,batch_7,DB,tpch_q6,3,8,64,55.64,4.45,43.74,0.683,436.21,190.41,626.62,NVMe,3,38.99
4766,batch_7,DB,tpch_q6,3,8,64,66.53,5.32,50.03,0.782,757.74,567.64,1325.38,HDD,1,60.84
4767,batch_7,DB,tpch_q6,3,8,64,59.58,4.77,32.78,0.512,258.56,535.57,794.13,SSD,2,53.11
4768,batch_7,DB,tpch_q6,3,8,64,59.84,4.79,50.21,0.785,293.54,120.18,413.72,SSD,2,48.94
4769,batch_7,DB,tpch_q6,3,8,64,56.23,4.5,30.77,0.481,425.24,209.03,634.27,SSD,2,47.77
4770,batch_7,DB,tpch_q6,3,16,4,75.96,12.15,1.85,0.463,264.37,467.05,731.42,HDD,1,73.66
4771,batch_7,DB,tpch_q6,3,16,4,55.25,8.84,1.99,0.497,347.68,149.27,496.95,NVMe,3,38.75
4772,batch_7,DB,tpch_q6,3,16,4,66.93,10.71,1.84,0.46,490.65,526.03,1016.68,HDD,1,66.19
4773,batch_7,DB,tpch_q6,3,16,4,70.87,11.34,2.71,0.677,708.27,553.57,1261.84,HDD,1,64.27
4774,batch_7,DB,tpch_q6,3,16,4,60.09,9.61,3.16,0.79,433.77,454.93,888.7,NVMe,3,45.51
4775,batch_7,DB,tpch_q6,3,16,4,51.46,8.23,2.29,0.573,514.65,399.31,913.96,NVMe,3,40.06
4776,batch_7,DB,tpch_q6,3,16,8,58.76,9.4,4.31,0.539,208.87,133.14,342.01,NVMe,3,38.15
4777,batch_7,DB,tpch_q6,3,16,8,62.87,10.06,3.95,0.494,793.4,567.29,1360.69,HDD,1,55.42
4778,batch_7,DB,tpch_q6,3,16,8,58.87,9.42,6.55,0.819,673.06,211.93,884.99,NVMe,3,38.08
4779,batch_7,DB,tpch_q6,3,16,8,59.59,9.53,5.02,0.627,590.43,81.27,671.7,SSD,2,46.45
4780,batch_7,DB,tpch_q6,3,16,8,55.42,8.87,5.43,0.679,356.17,107.23,463.4,SSD,2,42.55
4781,batch_7,DB,tpch_q6,3,16,8,58.21,9.31,4.55,0.569,763.15,341.5,1104.65,SSD,2,47.35
4782,batch_7,DB,tpch_q6,3,16,16,59.43,9.51,12.37,0.773,722.2,302.14,1024.34,HDD,1,53.6
4783,batch_7,DB,tpch_q6,3,16,16,55.34,8.85,13.26,0.829,264.35,267.03,531.38,SSD,2,41.2
4784,batch_7,DB,tpch_q6,3,16,16,52.72,8.44,8.91,0.557,316.86,568.98,885.84,SSD,2,36.35
4785,batch_7,DB,tpch_q6,3,16,16,51.4,8.22,11.16,0.698,585.47,605.03,1190.5,SSD,2,37.48
4786,batch_7,DB,tpch_q6,3,16,16,47.33,7.57,11.09,0.693,681.01,304.12,985.13,NVMe,3,30.07
4787,batch_7,DB,tpch_q6,3,16,16,49.91,7.99,8.39,0.524,622.56,629.18,1251.74,NVMe,3,34.04
4788,batch_7,DB,tpch_q6,3,16,32,58.42,9.35,19.86,0.621,756.8,279.84,1036.64,HDD,1,52.36
4789,batch_7,DB,tpch_q6,3,16,32,61.56,9.85,21.52,0.672,410.76,607.51,1018.27,HDD,1,49.07
4790,batch_7,DB,tpch_q6,3,16,32,49.71,7.95,14.74,0.461,550.36,311.45,861.81,SSD,2,38.7
4791,batch_7,DB,tpch_q6,3,16,32,54.24,8.68,24.47,0.765,274.31,208.74,483.05,SSD,2,42.57
4792,batch_7,DB,tpch_q6,3,16,32,54.02,8.64,20.04,0.626,862.94,308.0,1170.94,HDD,1,46.82
4793,batch_7,DB,tpch_q6,3,16,32,49.33,7.89,21.59,0.675,731.17,442.61,1173.78,NVMe,3,32.66
4794,batch_7,DB,tpch_q6,3,16,64,49.81,7.97,40.76,0.637,823.64,220.48,1044.12,NVMe,3,29.28
4795,batch_7,DB,tpch_q6,3,16,64,53.64,8.58,30.17,0.471,819.03,534.82,1353.85,HDD,1,46.77
4796,batch_7,DB,tpch_q6,3,16,64,64.03,10.24,48.39,0.756,316.44,353.87,670.31,HDD,1,49.06
4797,batch_7,DB,tpch_q6,3,16,64,53.62,8.58,44.05,0.688,756.71,545.05,1301.76,NVMe,3,29.1
4798,batch_7,DB,tpch_q6,3,16,64,63.06,10.09,30.69,0.48,229.96,480.99,710.95,HDD,1,47.48
4799,batch_7,DB,tpch_q6,3,16,64,57.78,9.24,54.21,0.847,358.52,93.47,451.99,SSD,2,38.92
4800,batch_7,WEB,wrk_low,1,2,4,49.89,1.0,3.1,0.775,96.86,110.63,207.49,HDD,1,20.88
4801,batch_7,WEB,wrk_low,1,2,4,41.53,0.83,2.17,0.542,173.08,98.23,271.31,SSD,2,17.48
4802,batch_7,WEB,wrk_low,1,2,4,43.33,0.87,2.35,0.588,236.23,48.9,285.13,NVMe,3,12.63
4803,batch_7,WEB,wrk_low,1,2,4,45.02,0.9,2.89,0.723,208.27,133.57,341.84,HDD,1,20.43
4804,batch_7,WEB,wrk_low,1,2,4,47.63,0.95,1.89,0.472,161.95,145.48,307.43,SSD,2,16.52
4805,batch_7,WEB,wrk_low,1,2,4,38.58,0.77,2.8,0.7,245.39,46.46,291.85,NVMe,3,13.56
4806,batch_7,WEB,wrk_low,1,2,8,42.96,0.86,5.67,0.709,124.96,27.64,152.6,SSD,2,13.66
4807,batch_7,WEB,wrk_low,1,2,8,38.02,0.76,5.42,0.677,89.79,82.69,172.48,SSD,2,11.72
4808,batch_7,WEB,wrk_low,1,2,8,46.13,0.92,6.57,0.821,65.1,136.86,201.96,HDD,1,17.81
4809,batch_7,WEB,wrk_low,1,2,8,44.49,0.89,6.31,0.789,106.51,66.03,172.54,NVMe,3,12.52
4810,batch_7,WEB,wrk_low,1,2,8,44.47,0.89,5.71,0.714,109.24,87.05,196.29,NVMe,3,11.63
4811,batch_7,WEB,wrk_low,1,2,8,42.5,0.85,3.85,0.481,232.84,51.04,283.88,HDD,1,19.78
4812,batch_7,WEB,wrk_low,1,2,16,42.78,0.86,13.07,0.817,109.82,169.33,279.15,NVMe,3,10.25
4813,batch_7,WEB,wrk_low,1,2,16,36.46,0.73,9.53,0.596,167.45,91.21,258.66,SSD,2,12.81
4814,batch_7,WEB,wrk_low,1,2,16,39.41,0.79,12.84,0.802,47.93,33.16,81.09,HDD,1,16.32
4815,batch_7,WEB,wrk_low,1,2,16,41.27,0.83,12.39,0.774,148.18,41.96,190.14,HDD,1,14.67
4816,batch_7,WEB,wrk_low,1,2,16,40.2,0.8,12.45,0.778,143.08,111.31,254.39,SSD,2,12.39
4817,batch_7,WEB,wrk_low,1,2,16,38.35,0.77,9.09,0.568,244.75,119.8,364.55,HDD,1,14.66
4818,batch_7,WEB,wrk_low,1,2,32,37.41,0.75,23.58,0.737,77.62,32.49,110.11,SSD,2,10.2
4819,batch_7,WEB,wrk_low,1,2,32,43.28,0.87,15.67,0.49,144.43,77.17,221.6,NVMe,3,9.77
4820,batch_7,WEB,wrk_low,1,2,32,37.88,0.76,22.14,0.692,216.02,19.31,235.33,NVMe,3,9.32
4821,batch_7,WEB,wrk_low,1,2,32,43.57,0.87,16.62,0.519,246.53,11.2,257.73,HDD,1,14.72
4822,batch_7,WEB,wrk_low,1,2,32,43.77,0.88,22.94,0.717,192.46,24.14,216.6,NVMe,3,11.15
4823,batch_7,WEB,wrk_low,1,2,32,40.64,0.81,19.72,0.616,214.6,88.14,302.74,SSD,2,12.8
4824,batch_7,WEB,wrk_low,1,2,64,42.53,0.85,44.76,0.699,138.28,33.68,171.96,NVMe,3,9.63
4825,batch_7,WEB,wrk_low,1,2,64,46.46,0.93,28.83,0.45,174.69,104.53,279.22,HDD,1,15.82
4826,batch_7,WEB,wrk_low,1,2,64,45.85,0.92,45.85,0.716,106.36,107.4,213.76,HDD,1,14.63
4827,batch_7,WEB,wrk_low,1,2,64,44.87,0.9,46.38,0.725,224.62,130.51,355.13,HDD,1,14.45
4828,batch_7,WEB,wrk_low,1,2,64,37.03,0.74,52.66,0.823,36.92,54.83,91.75,NVMe,3,10.12
4829,batch_7,WEB,wrk_low,1,2,64,40.82,0.82,41.44,0.647,224.46,176.43,400.89,SSD,2,11.05
4830,batch_7,WEB,wrk_low,1,4,4,43.21,1.73,3.3,0.825,242.97,133.19,376.16,NVMe,3,9.29
4831,batch_7,WEB,wrk_low,1,4,4,44.79,1.79,2.0,0.5,36.52,178.52,215.04,HDD,1,17.46
4832,batch_7,WEB,wrk_low,1,4,4,38.84,1.55,3.0,0.75,141.04,177.29,318.33,NVMe,3,9.46
4833,batch_7,WEB,wrk_low,1,4,4,37.02,1.48,2.42,0.605,166.76,116.65,283.41,SSD,2,11.6
4834,batch_7,WEB,wrk_low,1,4,4,36.52,1.46,2.22,0.555,46.76,116.72,163.48,NVMe,3,9.25
4835,batch_7,WEB,wrk_low,1,4,4,37.08,1.48,2.61,0.652,92.88,116.36,209.24,NVMe,3,9.38
4836,batch_7,WEB,wrk_low,1,4,8,38.79,1.55,3.65,0.456,76.08,48.31,124.39,NVMe,3,8.89
4837,batch_7,WEB,wrk_low,1,4,8,40.83,1.63,5.88,0.735,188.86,121.96,310.82,NVMe,3,8.34
4838,batch_7,WEB,wrk_low,1,4,8,36.79,1.47,6.44,0.805,205.16,146.86,352.02,SSD,2,10.59
4839,batch_7,WEB,wrk_low,1,4,8,38.61,1.54,6.44,0.805,75.29,109.14,184.43,HDD,1,13.72
4840,batch_7,WEB,wrk_low,1,4,8,42.61,1.7,4.13,0.516,62.9,41.45,104.35,NVMe,3,8.31
4841,batch_7,WEB,wrk_low,1,4,8,37.8,1.51,4.42,0.552,89.3,98.44,187.74,NVMe,3,7.32
4842,batch_7,WEB,wrk_low,1,4,16,39.87,1.59,11.7,0.731,144.69,96.24,240.93,HDD,1,11.16
4843,batch_7,WEB,wrk_low,1,4,16,35.53,1.42,12.21,0.763,71.19,17.88,89.07,HDD,1,9.58
4844,batch_7,WEB,wrk_low,1,4,16,34.93,1.4,10.8,0.675,130.15,152.95,283.1,SSD,2,9.37
4845,batch_7,WEB,wrk_low,1,4,16,41.32,1.65,11.0,0.688,171.78,128.02,299.8,SSD,2,8.6
4846,batch_7,WEB,wrk_low,1,4,16,35.44,1.42,10.28,0.642,130.15,113.66,243.81,NVMe,3,7.55
4847,batch_7,WEB,wrk_low,1,4,16,44.29,1.77,10.89,0.681,178.26,12.69,190.95,HDD,1,10.14
4848,batch_7,WEB,wrk_low,1,4,32,35.62,1.42,16.55,0.517,114.86,160.68,275.54,NVMe,3,6.54
4849,batch_7,WEB,wrk_low,1,4,32,38.26,1.53,14.69,0.459,53.52,65.08,118.6,SSD,2,8.61
4850,batch_7,WEB,wrk_low,1,4,32,36.23,1.45,18.49,0.578,171.32,110.2,281.52,SSD,2,8.96
4851,batch_7,WEB,wrk_low,1,4,32,38.93,1.56,17.31,0.541,124.74,165.88,290.62,SSD,2,8.5
4852,batch_7,WEB,wrk_low,1,4,32,43.21,1.73,25.31,0.791,92.64,68.86,161.5,NVMe,3,6.88
4853,batch_7,WEB,wrk_low,1,4,32,43.32,1.73,24.85,0.777,78.62,86.74,165.36,NVMe,3,7.41
4854,batch_7,WEB,wrk_low,1,4,64,40.12,1.6,54.08,0.845,241.53,87.53,329.06,NVMe,3,6.73
4855,batch_7,WEB,wrk_low,1,4,64,42.29,1.69,39.7,0.62,241.1,76.8,317.9,HDD,1,10.38
4856,batch_7,WEB,wrk_low,1,4,64,34.09,1.36,38.14,0.596,147.79,134.15,281.94,NVMe,3,6.11
4857,batch_7,WEB,wrk_low,1,4,64,37.27,1.49,29.58,0.462,23.32,17.3,40.62,HDD,1,10.43
4858,batch_7,WEB,wrk_low,1,4,64,43.57,1.74,46.71,0.73,152.95,38.24,191.19,SSD,2,8.19
4859,batch_7,WEB,wrk_low,1,4,64,43.95,1.76,43.1,0.673,137.59,47.94,185.53,SSD,2,8.01
4860,batch_7,WEB,wrk_low,1,8,4,40.0,3.2,2.95,0.738,140.7,24.15,164.85,HDD,1,10.57
4861,batch_7,WEB,wrk_low,1,8,4,37.73,3.02,2.95,0.738,245.77,139.62,385.39,NVMe,3,6.63
4862,batch_7,WEB,wrk_low,1,8,4,34.0,2.72,2.01,0.502,34.73,86.36,121.09,SSD,2,7.94
4863,batch_7,WEB,wrk_low,1,8,4,40.7,3.26,2.02,0.505,128.09,151.03,279.12,HDD,1,10.4
4864,batch_7,WEB,wrk_low,1,8,4,39.62,3.17,2.92,0.73,195.27,45.59,240.86,HDD,1,9.43
4865,batch_7,WEB,wrk_low,1,8,4,37.57,3.01,2.05,0.512,188.21,65.63,253.84,SSD,2,8.61
4866,batch_7,WEB,wrk_low,1,8,8,34.05,2.72,4.76,0.595,38.58,97.26,135.84,SSD,2,7.73
4867,batch_7,WEB,wrk_low,1,8,8,36.11,2.89,5.32,0.665,78.86,31.91,110.77,NVMe,3,6.14
4868,batch_7,WEB,wrk_low,1,8,8,34.14,2.73,4.27,0.534,22.47,86.81,109.28,SSD,2,7.32
4869,batch_7,WEB,wrk_low,1,8,8,36.76,2.94,3.72,0.465,191.54,99.92,291.46,HDD,1,8.71
4870,batch_7,WEB,wrk_low,1,8,8,37.17,2.97,4.06,0.507,208.43,56.69,265.12,HDD,1,8.9
4871,batch_7,WEB,wrk_low,1,8,8,36.69,2.94,4.26,0.532,46.39,83.91,130.3,SSD,2,6.77
4872,batch_7,WEB,wrk_low,1,8,16,33.12,2.65,11.08,0.693,220.38,130.61,350.99,NVMe,3,5.63
4873,batch_7,WEB,wrk_low,1,8,16,35.72,2.86,12.58,0.786,200.45,114.08,314.53,HDD,1,8.96
4874,batch_7,WEB,wrk_low,1,8,16,32.36,2.59,8.52,0.532,20.33,73.55,93.88,NVMe,3,4.54
4875,batch_7,WEB,wrk_low,1,8,16,33.8,2.7,7.32,0.458,42.91,76.46,119.37,SSD,2,6.31
4876,batch_7,WEB,wrk_low,1,8,16,37.96,3.04,9.06,0.566,188.91,103.89,292.8,NVMe,3,4.98
4877,batch_7,WEB,wrk_low,1,8,16,37.25,2.98,11.4,0.713,132.65,60.89,193.54,HDD,1,7.91
4878,batch_7,WEB,wrk_low,1,8,32,34.41,2.75,14.45,0.452,49.81,26.3,76.11,NVMe,3,5.43
4879,batch_7,WEB,wrk_low,1,8,32,32.88,2.63,24.87,0.777,170.47,173.94,344.41,SSD,2,5.64
4880,batch_7,WEB,wrk_low,1,8,32,36.68,2.93,23.75,0.742,197.75,30.77,228.52,SSD,2,5.04
4881,batch_7,WEB,wrk_low,1,8,32,40.35,3.23,19.17,0.599,180.57,128.37,308.94,HDD,1,6.54
4882,batch_7,WEB,wrk_low,1,8,32,42.72,3.42,18.55,0.58,212.61,42.83,255.44,HDD,1,6.73
4883,batch_7,WEB,wrk_low,1,8,32,38.94,3.12,22.54,0.704,74.05,166.61,240.66,SSD,2,4.92
4884,batch_7,WEB,wrk_low,1,8,64,39.79,3.18,41.52,0.649,113.06,169.53,282.59,NVMe,3,5.32
4885,batch_7,WEB,wrk_low,1,8,64,41.21,3.3,33.88,0.529,103.75,141.17,244.92,NVMe,3,5.01
